i,rel_acc,rel_pot
776,6.803781e-07,5.429716e-07
777,3.545267e-07,2.186279e-07
778,6.416949e-07,1.929059e-07
779,3.222565e-06,1.480130e-06
780,2.334847e-06,6.527572e-06
781,9.201388e-07,3.859782e-07
782,3.094578e-07,2.875316e-06
783,1.250748e-07,1.178326e-08
784,3.265471e-06,2.742280e-07
785,8.287095e-07,1.548243e-08
786,5.261776e-07,2.480942e-08
787,1.263399e-07,8.636067e-07
788,9.797076e-07,2.250908e-07
789,2.792015e-07,6.287348e-07
790,9.259610e-07,3.666844e-07
791,2.995435e-07,2.192516e-07
792,2.346296e-07,3.701300e-06
793,8.470760e-08,1.942829e-07
794,2.777947e-07,1.825026e-07
795,1.501159e-06,9.326839e-08
796,7.775264e-08,9.868602e-09
797,2.053572e-06,3.494650e-08
798,1.342886e-06,9.012769e-08
799,1.417426e-07,4.447275e-07
800,1.824345e-06,5.249301e-08
801,3.781455e-07,2.158317e-07
802,4.093649e-07,2.391319e-07
803,5.670516e-07,3.100740e-07
804,4.694573e-07,1.198323e-07
805,7.125380e-07,4.032909e-08
806,1.238957e-06,8.768903e-07
807,8.669013e-08,4.216354e-08
808,1.551183e-07,7.019869e-07
809,4.953845e-07,3.297804e-06
810,3.897739e-07,1.836589e-07
811,5.081656e-06,2.020619e-06
812,7.100119e-07,6.760077e-07
813,1.344000e-06,3.067270e-07
814,6.287158e-08,1.248745e-07
815,1.669958e-07,2.713666e-07
816,1.185099e-06,3.208623e-08
817,3.854912e-07,2.301869e-07
818,1.377208e-06,2.721590e-07
819,1.359139e-07,1.719732e-07
820,5.719879e-06,1.502716e-07
821,1.988720e-07,4.024174e-07
822,3.458749e-07,1.088643e-07
823,2.752466e-06,6.720635e-07
824,3.016865e-06,1.820590e-06
825,2.648242e-07,1.541727e-08
826,3.675657e-07,6.439584e-08
827,6.447336e-07,6.202797e-07
828,1.127360e-06,6.837154e-06
829,1.043694e-06,7.036687e-07
830,3.785573e-07,3.283450e-07
831,3.297631e-06,6.980788e-08
832,1.744863e-06,5.119105e-07
833,3.093730e-07,4.230273e-07
834,1.093418e-06,1.601554e-07
835,1.064108e-06,3.389397e-07
836,2.300725e-06,1.172457e-07
837,3.062058e-06,9.954534e-07
838,6.761243e-07,2.719928e-07
839,2.287503e-07,1.004175e-06
840,6.200915e-07,2.296834e-08
841,5.801299e-07,6.734580e-07
842,1.382060e-06,2.689136e-07
843,1.503170e-06,5.029866e-09
844,2.693798e-06,3.569572e-07
845,1.308266e-07,2.000096e-07
846,4.771262e-07,4.641164e-07
847,1.494768e-06,2.219218e-08
848,6.809713e-07,7.619238e-08
849,1.402741e-06,5.839149e-07
850,1.498767e-06,3.341715e-07
851,2.188024e-08,3.990058e-07
852,4.017477e-07,1.518120e-07
853,1.177313e-07,5.619981e-08
854,1.175359e-07,3.657937e-07
855,3.321941e-07,8.773170e-08
856,1.502214e-06,7.368977e-07
857,1.113961e-06,8.204415e-08
858,1.183898e-07,1.925025e-06
859,1.466528e-06,7.946876e-08
860,1.222085e-07,1.501027e-07
861,1.531901e-06,5.146536e-08
862,1.589804e-06,2.959028e-07
863,9.372205e-07,1.376816e-07
864,2.411312e-06,3.597011e-07
865,1.219327e-06,1.192639e-07
866,8.023655e-07,2.626085e-07
867,1.749769e-06,1.428763e-07
868,6.926114e-07,6.667490e-08
869,3.221283e-08,2.632983e-07
870,1.317079e-05,4.368012e-06
871,8.513673e-07,2.318111e-06
872,4.406728e-07,2.064299e-08
873,2.090849e-07,1.957565e-07
874,7.864783e-07,5.291514e-07
875,3.318609e-07,2.087060e-07
876,6.336235e-07,8.898835e-08
877,3.274222e-06,1.312700e-07
878,1.179773e-06,1.390060e-06
879,4.383302e-06,3.868742e-06
880,3.001802e-06,8.764271e-07
881,2.196590e-08,1.907140e-07
882,2.414327e-06,1.891715e-07
883,7.470061e-07,1.045545e-07
884,8.198734e-07,4.036527e-07
885,1.027532e-07,4.172314e-07
886,8.647043e-07,9.015187e-08
887,9.881878e-07,4.242288e-07
888,4.540724e-07,9.216124e-09
889,6.852942e-07,5.066381e-08
890,4.138957e-07,2.452223e-08
891,1.159414e-06,5.074726e-07
892,1.139256e-07,2.486875e-09
893,2.668905e-07,1.169144e-04
894,4.973625e-07,1.429296e-07
895,1.428684e-06,2.692846e-07
896,1.275248e-06,8.879776e-09
897,1.920534e-06,5.172192e-07
898,3.214994e-07,3.892496e-07
899,1.445586e-06,4.035168e-07
900,1.264417e-06,4.455316e-07
901,7.885046e-07,1.142626e-07
902,2.133448e-06,1.172938e-06
903,9.765067e-06,1.388036e-07
904,5.488832e-07,3.939368e-07
905,3.230318e-07,5.343304e-07
906,2.657802e-07,8.018118e-08
907,5.616120e-07,1.025258e-07
908,1.047718e-06,6.781306e-07
909,1.406312e-08,1.618801e-07
910,1.650182e-07,5.343623e-08
911,7.173723e-11,1.626123e-07
912,8.168828e-08,8.647698e-08
913,8.706544e-07,6.759592e-08
914,2.908803e-07,1.234946e-06
915,4.813599e-07,2.576419e-07
916,6.817491e-07,2.159434e-07
917,2.221831e-06,5.993971e-07
918,4.293177e-06,1.377705e-06
919,3.239492e-07,3.654394e-08
920,2.538228e-07,6.424396e-07
921,1.554090e-06,5.045499e-07
922,4.747446e-06,8.101793e-08
923,6.528290e-07,1.412931e-07
924,6.198149e-07,1.816174e-05
925,2.102119e-06,1.248428e-05
926,1.601246e-06,9.650891e-06
927,1.111229e-06,1.004909e-07
928,1.912181e-08,3.831414e-07
929,1.186604e-06,1.733927e-06
930,3.313791e-07,1.367482e-07
931,8.867266e-07,4.402536e-07
932,3.039733e-07,5.725443e-07
933,7.364839e-08,3.117185e-07
934,1.078660e-06,4.632245e-08
935,2.282313e-06,8.338194e-07
936,5.240174e-07,1.994592e-08
937,4.011804e-07,3.439409e-07
938,8.985263e-07,2.142909e-06
939,1.305433e-06,3.508363e-06
940,1.689712e-07,1.178950e-07
941,2.222754e-07,2.191441e-07
942,3.950426e-06,1.487027e-06
943,1.130594e-06,1.931685e-07
944,1.351825e-07,9.701682e-08
945,7.686429e-07,8.852591e-08
946,1.183541e-06,1.002529e-07
947,3.510185e-06,2.363467e-07
948,1.145882e-06,4.882162e-07
949,3.994062e-07,1.081237e-06
950,1.696986e-06,1.363680e-06
951,1.568370e-06,2.149194e-07
952,2.031735e-06,2.001602e-07
953,2.709689e-07,3.602555e-07
954,6.507013e-06,1.529897e-05
955,1.099358e-06,3.981705e-07
956,1.583438e-07,9.280353e-08
957,1.285343e-07,2.782368e-07
958,1.150185e-06,6.620748e-07
959,6.605453e-07,5.156534e-07
960,2.376121e-06,7.324524e-07
961,9.062745e-06,5.509926e-06
962,4.519958e-06,7.243832e-06
963,3.127616e-07,1.845871e-07
964,4.322957e-06,3.046748e-07
965,1.091866e-06,2.900488e-07
966,7.321883e-07,1.714390e-07
967,1.588100e-06,8.558806e-07
968,7.777025e-07,1.026667e-06
969,5.860117e-08,9.822654e-08
970,2.862730e-07,7.605102e-07
971,1.193716e-07,1.244922e-07
972,1.879058e-06,2.427698e-06
973,2.272394e-06,2.258439e-06
974,1.076606e-06,2.117243e-07
975,1.226522e-06,1.373370e-07
976,3.351946e-07,4.273026e-07
977,9.785769e-07,7.601853e-08
978,2.150261e-06,2.088980e-08
979,2.166062e-06,2.454259e-07
980,4.023866e-07,2.274623e-07
981,7.766819e-07,8.027019e-07
982,1.737649e-07,1.740885e-07
983,1.332953e-06,1.043371e-06
984,2.130523e-07,1.620894e-07
985,6.531057e-07,2.516806e-07
986,1.605652e-07,3.231428e-07
987,5.401439e-07,5.521517e-07
988,1.408407e-07,1.526543e-06
989,1.362691e-06,7.215739e-08
990,1.592536e-06,1.826240e-07
991,6.054791e-07,1.880848e-07
992,1.458644e-07,6.052926e-07
993,5.903811e-07,1.649718e-07
994,3.462787e-07,2.351367e-07
995,1.314842e-06,4.547124e-07
996,1.593970e-06,1.442818e-09
997,7.502215e-07,1.557019e-07
998,3.696898e-07,3.313391e-07
999,1.239232e-06,1.650234e-06
