i,rel_acc,rel_pot
776,7.623663e-07,4.275983e-07
777,3.701314e-07,3.358311e-08
778,2.553001e-07,3.395214e-07
779,6.442110e-06,1.630589e-06
780,1.043801e-06,1.448826e-08
781,1.135723e-07,2.996178e-07
782,1.133330e-07,1.168744e-08
783,3.791921e-08,1.405732e-07
784,3.899580e-07,4.981693e-09
785,7.159759e-07,8.006074e-07
786,2.027175e-07,9.472872e-08
787,3.497342e-07,4.716002e-07
788,6.966853e-08,6.030802e-07
789,8.137506e-07,1.403583e-07
790,5.097843e-07,2.999829e-07
791,8.533061e-07,1.720224e-07
792,2.715345e-07,9.404527e-08
793,7.666098e-07,1.077369e-07
794,3.189839e-07,4.744607e-07
795,2.803794e-06,2.173989e-07
796,2.040255e-06,8.958079e-07
797,1.964660e-08,9.891225e-08
798,5.483579e-07,3.376719e-07
799,1.212901e-06,2.591391e-09
800,7.273888e-07,1.933691e-07
801,5.107262e-06,6.120256e-06
802,2.255542e-06,7.456314e-08
803,4.745790e-08,3.478065e-08
804,7.639238e-07,1.800113e-07
805,7.229375e-08,4.529974e-07
806,6.565203e-07,4.811290e-08
807,2.966101e-07,2.224939e-07
808,5.937215e-07,4.459405e-08
809,8.688511e-07,1.082964e-07
810,2.935156e-07,1.855783e-07
811,1.171499e-06,1.505451e-07
812,1.239795e-06,7.752486e-08
813,2.193085e-07,2.125410e-08
814,3.717612e-06,6.201889e-07
815,8.093345e-07,2.167288e-07
816,5.720531e-07,1.313256e-07
817,1.545451e-06,9.719389e-07
818,6.841641e-08,1.478236e-07
819,3.307286e-06,4.161893e-07
820,8.986854e-07,7.583783e-08
821,5.084753e-07,2.526183e-07
822,2.172653e-07,1.410551e-07
823,5.189169e-07,5.871945e-08
824,1.788843e-06,9.051666e-07
825,2.170277e-07,3.887751e-07
826,1.481749e-06,1.849439e-07
827,7.869294e-07,3.471552e-07
828,7.450001e-07,9.839608e-07
829,1.372230e-07,1.795424e-07
830,2.032892e-06,5.261411e-07
831,1.407832e-06,3.212557e-07
832,2.541892e-06,4.727001e-07
833,1.609646e-06,8.927410e-07
834,4.265764e-08,1.304913e-07
835,1.236070e-06,7.813705e-07
836,5.492539e-07,3.813498e-07
837,3.587464e-07,3.189047e-07
838,4.870316e-07,4.547411e-07
839,8.334236e-07,5.149899e-08
840,2.319531e-07,1.318034e-08
841,4.394016e-07,8.261468e-07
842,4.950590e-07,7.582151e-09
843,1.069475e-07,4.432519e-07
844,4.788806e-07,1.977189e-07
845,5.460177e-07,6.803305e-07
846,2.569328e-07,3.519314e-07
847,4.865091e-07,3.258863e-07
848,2.537520e-06,3.455397e-07
849,1.947251e-06,2.779746e-07
850,8.138939e-06,8.753141e-07
851,3.946257e-07,4.482273e-07
852,4.563682e-08,3.488181e-07
853,4.181353e-07,1.161343e-07
854,6.729891e-07,2.180954e-07
855,1.155685e-06,5.214747e-07
856,3.124731e-07,3.158581e-07
857,2.626507e-06,8.531855e-07
858,1.250268e-06,1.784759e-06
859,1.383830e-07,3.249604e-07
860,9.870018e-07,6.649005e-09
861,2.109194e-07,2.588940e-07
862,4.417192e-07,5.321213e-08
863,4.685099e-07,2.549438e-07
864,7.256742e-07,4.824560e-07
865,3.801492e-07,9.232031e-08
866,1.023671e-06,1.561908e-07
867,1.357849e-06,1.891489e-07
868,8.034864e-07,1.957811e-07
869,4.798152e-07,2.981005e-07
870,1.111258e-06,8.663206e-08
871,1.692087e-06,5.998108e-07
872,1.585124e-06,2.013227e-08
873,1.412906e-06,7.131683e-07
874,6.248214e-07,2.274469e-08
875,2.045309e-07,1.540362e-06
876,3.148846e-07,5.912257e-08
877,1.503721e-07,9.956636e-07
878,5.989257e-06,6.609706e-07
879,1.885966e-06,2.831181e-07
880,1.696025e-07,2.081887e-08
881,7.120735e-07,1.951097e-07
882,9.894031e-08,6.817511e-08
883,4.212753e-07,3.251002e-07
884,3.789825e-07,5.206147e-08
885,4.234417e-07,1.404018e-07
886,2.081374e-07,5.452899e-08
887,1.143247e-06,3.219347e-07
888,2.690638e-07,1.793641e-06
889,1.062281e-05,5.663541e-07
890,3.026819e-07,4.722063e-07
891,3.505110e-07,4.457219e-07
892,8.007167e-07,3.640964e-07
893,7.996828e-07,6.535238e-07
894,2.157334e-06,1.624625e-06
895,6.817136e-07,2.212888e-08
896,1.223861e-07,1.599113e-06
897,4.297742e-07,2.336827e-07
898,1.190458e-06,2.475275e-06
899,4.556369e-06,6.641796e-06
900,7.626392e-07,1.159691e-07
901,1.008088e-07,9.704623e-07
902,4.030144e-06,1.673958e-06
903,7.749351e-08,4.374648e-08
904,5.519692e-07,1.107006e-06
905,1.473846e-06,1.042179e-07
906,1.070558e-07,5.080232e-08
907,8.056513e-08,1.194574e-07
908,8.292475e-07,3.062793e-07
909,1.992523e-07,3.676967e-07
910,9.455713e-08,2.142458e-07
911,8.999060e-07,5.887964e-07
912,9.064127e-07,1.080109e-07
913,1.548538e-06,3.083291e-07
914,5.371217e-07,1.713524e-07
915,1.314167e-06,5.515328e-07
916,2.416305e-07,2.231979e-07
917,8.589455e-07,1.829615e-07
918,5.343887e-07,2.965698e-07
919,6.153995e-07,9.836935e-07
920,1.295131e-06,2.818576e-07
921,1.193040e-06,1.716152e-07
922,1.643691e-06,2.790902e-07
923,2.105428e-07,1.911272e-07
924,4.425817e-07,1.979689e-07
925,1.988047e-06,1.110268e-07
926,1.803347e-06,4.557319e-07
927,3.490000e-07,3.843269e-07
928,6.727548e-07,2.990123e-07
929,1.178419e-06,3.914722e-07
930,2.885521e-07,7.482312e-07
931,1.842267e-06,4.542324e-07
932,2.319355e-07,5.108562e-07
933,2.815436e-07,1.173933e-06
934,9.559564e-07,4.126030e-07
935,6.234765e-07,2.126666e-07
936,8.537069e-07,1.015124e-07
937,1.716641e-06,1.204884e-07
938,8.218803e-07,2.342813e-07
939,9.950887e-07,2.604076e-08
940,8.737690e-07,4.744936e-09
941,5.235370e-07,4.636601e-07
942,8.286621e-07,4.198686e-07
943,3.899503e-07,4.958738e-07
944,1.944455e-06,1.772179e-07
945,2.959518e-07,1.197366e-07
946,2.951790e-07,5.568440e-07
947,1.148080e-06,2.969522e-07
948,1.172545e-06,3.125306e-07
949,4.854689e-07,4.039234e-07
950,1.933063e-07,2.193742e-07
951,5.334906e-07,6.551159e-07
952,3.247421e-07,2.391173e-07
953,3.861951e-07,2.779388e-07
954,1.445009e-06,2.351455e-07
955,4.685266e-07,2.766980e-07
956,1.816280e-06,5.720126e-08
957,1.310977e-06,2.319559e-07
958,1.606915e-06,1.042863e-07
959,2.141880e-06,4.779613e-07
960,7.256775e-07,2.484240e-07
961,1.186598e-07,1.135409e-06
962,8.313177e-07,8.875123e-08
963,7.286268e-07,4.475196e-07
964,2.556741e-06,2.877087e-08
965,3.225299e-08,3.970488e-07
966,7.266536e-07,2.714956e-07
967,4.075510e-09,5.549437e-07
968,3.532024e-08,3.593560e-07
969,4.802841e-07,4.261938e-08
970,6.660200e-08,7.844086e-09
971,1.543008e-06,5.025318e-08
972,8.807471e-07,1.831660e-07
973,7.518366e-07,2.909764e-07
974,2.575490e-06,2.347299e-07
975,1.867676e-07,3.349013e-07
976,2.540794e-06,2.187129e-06
977,9.273170e-08,2.790781e-07
978,9.520981e-07,1.130776e-07
979,1.235460e-06,4.115916e-05
980,1.596705e-06,4.413040e-07
981,8.262744e-08,3.745353e-07
982,4.874040e-07,7.936285e-07
983,7.072397e-07,8.581887e-08
984,2.242694e-07,2.662213e-07
985,1.388706e-06,3.283632e-07
986,3.184045e-06,3.459180e-05
987,4.396825e-06,2.472222e-07
988,2.595174e-06,1.944320e-06
989,3.790988e-07,2.467854e-07
990,1.604703e-07,8.993046e-08
991,7.261722e-07,8.833730e-08
992,6.236477e-07,2.304358e-07
993,1.012060e-07,1.578948e-07
994,1.495601e-07,2.582798e-07
995,4.071778e-07,2.004849e-07
996,2.558629e-07,3.746122e-08
997,1.120987e-06,1.967817e-07
998,5.142281e-06,2.472168e-06
999,1.709814e-07,2.213863e-07
