i,rel_acc,rel_pot
776,7.623663e-07,4.275983e-07
777,1.018997e-06,9.925817e-08
778,7.621672e-08,4.716084e-07
779,6.442110e-06,1.630589e-06
780,3.776056e-07,1.890177e-07
781,5.299838e-07,2.996178e-07
782,2.925846e-07,1.168744e-08
783,3.788196e-07,1.405732e-07
784,1.511916e-07,4.981693e-09
785,6.357283e-07,8.006074e-07
786,2.071620e-07,1.523749e-08
787,3.579275e-07,4.716002e-07
788,1.383393e-07,6.030802e-07
789,8.510424e-07,2.733260e-07
790,5.273951e-07,2.999829e-07
791,7.926289e-08,1.720224e-07
792,2.885432e-07,9.404527e-08
793,1.538629e-06,1.048532e-08
794,4.073042e-07,4.744607e-07
795,2.880418e-06,7.527045e-08
796,2.001750e-06,8.232135e-07
797,3.329361e-08,9.891225e-08
798,9.605356e-07,1.925709e-07
799,1.209312e-06,7.550079e-08
800,7.686055e-07,1.297630e-07
801,5.132002e-06,6.050144e-06
802,2.219617e-06,7.456314e-08
803,1.176538e-07,3.478065e-08
804,8.288646e-07,1.800113e-07
805,6.146381e-08,4.529974e-07
806,6.273915e-07,4.811290e-08
807,2.074215e-07,2.224939e-07
808,9.759827e-08,2.139692e-07
809,8.762615e-07,1.082964e-07
810,2.935156e-07,1.855783e-07
811,1.171900e-06,1.505451e-07
812,1.526260e-06,7.752486e-08
813,5.647017e-08,2.125410e-08
814,3.717612e-06,5.509014e-07
815,9.661866e-07,2.803287e-07
816,5.720531e-07,1.313256e-07
817,1.545451e-06,9.719389e-07
818,4.298613e-08,1.478236e-07
819,3.274634e-06,3.203311e-07
820,5.672383e-09,1.699301e-07
821,5.084753e-07,2.526183e-07
822,4.866082e-08,6.768347e-08
823,5.122431e-07,5.871945e-08
824,2.653561e-06,1.214960e-06
825,2.693655e-07,4.621292e-07
826,1.613895e-06,1.849439e-07
827,7.869294e-07,2.792505e-07
828,1.649129e-06,9.839608e-07
829,2.180819e-07,2.422025e-07
830,2.113823e-06,5.261411e-07
831,2.090709e-06,3.212557e-07
832,2.918946e-06,2.482565e-07
833,1.587165e-06,8.927410e-07
834,5.453897e-08,1.304913e-07
835,6.599261e-07,6.764510e-07
836,4.700865e-07,4.621836e-07
837,1.914940e-07,3.189047e-07
838,3.175747e-07,4.547411e-07
839,8.930667e-07,5.149899e-08
840,1.945112e-07,1.318034e-08
841,3.669990e-07,8.261468e-07
842,1.046470e-06,7.582151e-09
843,5.053826e-08,5.173607e-07
844,5.811708e-07,1.977189e-07
845,9.842373e-07,5.708716e-07
846,1.575942e-07,3.519314e-07
847,1.291307e-07,4.007208e-07
848,2.537520e-06,3.455397e-07
849,2.291308e-06,1.759014e-07
850,8.138939e-06,8.753141e-07
851,7.720805e-07,5.525076e-07
852,1.102515e-07,3.488181e-07
853,5.659870e-08,4.406222e-08
854,5.507065e-07,2.180954e-07
855,1.087346e-06,5.214747e-07
856,3.120375e-07,2.489013e-07
857,2.654704e-06,8.531855e-07
858,1.250268e-06,1.784759e-06
859,6.670940e-08,3.249604e-07
860,9.829338e-07,5.451131e-08
861,3.220531e-07,1.933526e-07
862,1.624519e-07,5.321213e-08
863,7.169815e-07,2.549438e-07
864,6.579283e-07,4.824560e-07
865,4.036390e-07,9.232031e-08
866,1.026638e-06,1.561908e-07
867,1.357849e-06,1.891489e-07
868,7.631815e-07,1.319867e-07
869,4.798152e-07,2.981005e-07
870,3.576044e-07,9.527548e-09
871,9.470127e-07,3.888232e-07
872,1.770554e-06,2.013227e-08
873,1.399427e-06,7.131683e-07
874,6.330626e-07,2.274469e-08
875,4.617892e-07,2.253778e-06
876,3.700608e-07,5.912257e-08
877,9.792837e-08,9.956636e-07
878,5.906373e-06,6.609706e-07
879,1.704804e-06,2.831181e-07
880,1.011863e-07,2.081887e-08
881,1.089556e-07,6.780734e-08
882,2.616475e-07,6.817511e-08
883,5.375501e-07,3.251002e-07
884,3.398086e-07,1.211388e-07
885,4.178640e-07,2.019847e-07
886,2.406955e-07,2.568613e-07
887,1.096392e-06,3.219347e-07
888,2.690638e-07,1.716632e-06
889,7.634642e-06,5.663541e-07
890,2.014726e-07,4.722063e-07
891,4.964751e-07,3.635812e-07
892,8.659274e-07,2.603194e-07
893,7.996828e-07,7.903412e-07
894,2.163520e-06,1.624625e-06
895,6.824449e-07,2.029558e-07
896,1.035671e-07,1.664954e-06
897,3.419883e-07,8.518452e-08
898,1.190812e-06,2.475275e-06
899,4.556369e-06,6.715867e-06
900,8.085704e-07,1.159691e-07
901,3.701672e-07,1.066343e-06
902,4.030144e-06,1.673958e-06
903,2.125060e-07,4.374648e-08
904,5.519692e-07,1.107006e-06
905,1.794080e-06,1.075047e-07
906,6.215971e-07,5.080232e-08
907,2.247602e-07,1.982938e-08
908,8.292475e-07,3.062793e-07
909,6.873257e-07,2.559986e-07
910,4.229328e-08,2.142458e-07
911,2.250820e-07,6.530736e-07
912,1.699568e-06,1.870127e-07
913,1.545781e-06,1.817194e-07
914,5.744964e-07,8.926233e-08
915,1.443699e-06,4.389628e-07
916,1.663666e-07,2.231979e-07
917,7.974054e-07,3.006321e-07
918,1.452877e-06,4.582294e-07
919,5.986371e-07,9.836935e-07
920,1.161223e-08,1.973871e-07
921,1.168408e-06,1.716152e-07
922,1.737467e-06,2.790902e-07
923,2.320928e-07,1.911272e-07
924,3.877936e-07,1.979689e-07
925,2.418901e-06,1.110268e-07
926,1.476355e-07,2.730998e-07
927,4.527943e-07,3.843269e-07
928,6.727548e-07,2.990123e-07
929,1.126601e-06,3.278705e-07
930,3.050937e-07,7.482312e-07
931,1.988274e-06,4.542324e-07
932,2.319355e-07,5.108562e-07
933,3.118088e-07,1.330184e-06
934,9.171756e-07,4.126030e-07
935,8.123506e-07,2.126666e-07
936,6.943763e-07,1.015124e-07
937,1.661608e-06,1.204884e-07
938,8.218803e-07,2.342813e-07
939,8.029275e-07,2.604076e-08
940,8.737690e-07,4.744936e-09
941,2.712856e-07,3.564755e-07
942,7.921967e-07,3.055012e-07
943,3.763466e-07,4.958738e-07
944,2.279027e-06,4.248332e-07
945,2.859608e-07,1.197366e-07
946,1.937716e-07,4.766521e-07
947,9.270752e-07,4.658614e-07
948,1.339133e-06,1.688327e-07
949,4.854689e-07,4.753754e-07
950,2.034422e-07,2.858379e-07
951,3.410127e-07,7.428079e-07
952,1.116178e-07,2.391173e-07
953,2.025427e-07,2.779388e-07
954,1.444890e-06,2.351455e-07
955,4.980902e-07,2.766980e-07
956,1.896045e-06,1.782898e-07
957,1.474703e-06,3.177851e-07
958,1.717604e-06,3.855835e-08
959,2.150358e-06,4.779613e-07
960,8.014819e-07,3.421956e-07
961,6.124479e-08,1.135409e-06
962,4.441641e-07,8.875123e-08
963,5.422262e-07,4.475196e-07
964,2.565037e-06,2.877087e-08
965,3.225299e-08,3.970488e-07
966,6.132804e-07,2.714956e-07
967,3.445420e-09,5.549437e-07
968,4.381897e-08,3.593560e-07
969,1.035452e-06,2.286143e-07
970,6.660200e-08,7.844086e-09
971,1.565138e-06,5.025318e-08
972,5.841301e-07,1.831660e-07
973,8.052216e-07,2.909764e-07
974,2.563650e-06,1.553532e-07
975,1.867676e-07,3.979174e-07
976,2.075479e-06,1.891325e-06
977,8.107594e-08,3.964944e-07
978,1.125477e-06,1.130776e-07
979,4.051240e-07,7.411970e-05
980,1.596674e-06,3.275651e-07
981,9.091636e-08,3.067101e-07
982,4.496404e-07,7.936285e-07
983,6.943083e-07,1.238688e-08
984,6.739839e-07,2.043436e-07
985,1.426550e-06,2.277649e-07
986,3.184961e-06,3.486971e-05
987,4.586343e-06,2.472222e-07
988,2.595174e-06,2.233370e-06
989,8.109660e-07,1.542661e-07
990,5.059815e-07,8.993046e-08
991,9.003750e-07,8.833730e-08
992,6.897712e-07,1.195552e-07
993,1.910077e-07,1.578948e-07
994,1.495601e-07,2.582798e-07
995,5.237271e-07,1.287277e-07
996,5.855058e-07,3.746122e-08
997,1.003233e-07,2.927421e-07
998,5.826891e-06,2.811475e-06
999,1.003311e-07,1.513432e-07
