i,rel_acc,rel_pot
776,1.320631e-07,3.387702e-07
777,3.545267e-07,2.186279e-07
778,4.304063e-07,1.929059e-07
779,3.948998e-06,1.726593e-06
780,2.334847e-06,6.527572e-06
781,1.058120e-06,3.859782e-07
782,2.859999e-07,2.519921e-06
783,3.170293e-07,4.987714e-08
784,2.560761e-06,1.897759e-07
785,8.266271e-07,1.548243e-08
786,6.100418e-07,1.102985e-07
787,2.112437e-07,5.942108e-07
788,9.318647e-07,2.250908e-07
789,2.792015e-07,6.287348e-07
790,7.745665e-07,3.666844e-07
791,2.060488e-07,2.192516e-07
792,2.346296e-07,3.701300e-06
793,1.499880e-07,3.028267e-07
794,1.114852e-07,1.825026e-07
795,1.284881e-06,9.326839e-08
796,3.005552e-07,5.275826e-08
797,2.970614e-06,1.064193e-07
798,1.371609e-06,9.012769e-08
799,1.844643e-07,2.947188e-07
800,2.097897e-06,1.869806e-07
801,8.979717e-07,7.634221e-07
802,6.029410e-07,2.391319e-07
803,5.171871e-07,3.100740e-07
804,5.408094e-07,1.198323e-07
805,5.657256e-07,1.315543e-07
806,1.195009e-06,8.768903e-07
807,1.114684e-07,4.216354e-08
808,4.661300e-08,6.377541e-07
809,2.030964e-07,1.268132e-05
810,4.269780e-07,2.806715e-08
811,5.107887e-06,2.020619e-06
812,1.209619e-06,7.743508e-07
813,1.480787e-06,3.067270e-07
814,1.222987e-07,1.248745e-07
815,7.309643e-08,1.337512e-07
816,1.172018e-06,3.208623e-08
817,4.952695e-07,2.301869e-07
818,1.460521e-06,2.721590e-07
819,1.314298e-06,2.464353e-07
820,6.630571e-06,3.080387e-07
821,2.789361e-07,4.024174e-07
822,3.785310e-07,1.088643e-07
823,2.635731e-06,7.907243e-07
824,3.016865e-06,1.820590e-06
825,2.358356e-07,1.541727e-08
826,5.027247e-07,1.334219e-07
827,5.069988e-07,5.217688e-07
828,1.404027e-06,6.590631e-06
829,1.241652e-06,7.036687e-07
830,4.455046e-07,2.553039e-07
831,3.269107e-06,6.980788e-08
832,1.691473e-06,5.119105e-07
833,5.700158e-07,4.230273e-07
834,1.180556e-06,1.601554e-07
835,6.826152e-07,3.389397e-07
836,2.279220e-06,1.172457e-07
837,3.061784e-06,9.954534e-07
838,6.502741e-07,4.217926e-07
839,2.285019e-07,1.115473e-06
840,6.534586e-07,2.296834e-08
841,5.801299e-07,6.734580e-07
842,1.382060e-06,1.606992e-07
843,1.262437e-06,5.029866e-09
844,2.702747e-06,3.569572e-07
845,5.700674e-07,2.611077e-07
846,5.220573e-07,4.641164e-07
847,1.240542e-06,2.219218e-08
848,2.474347e-07,7.619238e-08
849,2.020596e-06,4.669889e-07
850,1.986108e-06,4.077205e-07
851,8.515091e-07,5.103299e-07
852,4.611472e-07,3.389130e-08
853,1.824660e-07,5.619981e-08
854,8.909508e-07,2.926421e-07
855,3.304986e-07,3.015528e-08
856,1.451739e-06,7.368977e-07
857,1.242638e-06,1.500578e-07
858,1.193153e-07,1.925025e-06
859,1.301875e-06,7.946876e-08
860,1.222085e-07,1.501027e-07
861,1.460044e-06,5.146536e-08
862,1.368597e-06,2.959028e-07
863,9.813690e-07,1.376816e-07
864,2.026701e-06,3.597011e-07
865,1.051680e-06,9.401965e-08
866,7.469492e-07,2.626085e-07
867,1.381674e-06,2.189961e-07
868,6.296916e-07,6.667490e-08
869,6.090321e-07,2.632983e-07
870,1.317079e-05,4.368012e-06
871,8.665755e-07,2.501815e-06
872,4.756080e-07,2.064299e-08
873,3.864564e-07,6.249423e-08
874,9.152695e-07,5.291514e-07
875,2.888039e-07,2.087060e-07
876,8.353215e-07,1.722043e-07
877,3.315041e-06,1.312700e-07
878,1.179781e-06,1.390060e-06
879,4.383302e-06,3.868742e-06
880,2.430554e-06,4.909051e-07
881,1.725607e-07,1.907140e-07
882,2.311747e-06,1.891715e-07
883,7.327808e-07,2.609543e-07
884,7.206573e-07,4.651832e-07
885,2.863937e-07,3.450907e-07
886,1.548338e-06,9.015187e-08
887,1.117657e-06,5.813101e-07
888,4.555310e-07,9.216124e-09
889,8.414148e-07,1.512461e-08
890,4.138957e-07,2.452223e-08
891,7.644283e-07,5.773591e-07
892,3.222259e-07,7.646822e-08
893,2.668905e-07,1.077486e-04
894,5.122537e-07,1.429296e-07
895,1.347915e-06,2.692846e-07
896,1.330948e-06,8.879776e-09
897,1.852562e-06,5.172192e-07
898,2.932481e-07,4.580467e-07
899,1.445586e-06,5.455547e-07
900,1.136130e-06,4.455316e-07
901,8.046826e-07,1.976644e-08
902,1.608921e-06,1.017253e-06
903,8.624568e-06,1.388036e-07
904,6.161897e-07,3.939368e-07
905,4.184413e-07,4.401989e-07
906,1.790146e-07,8.018118e-08
907,6.385357e-07,1.705977e-07
908,4.012694e-07,8.640805e-07
909,1.276039e-08,2.425589e-07
910,1.957889e-07,5.343623e-08
911,9.328823e-09,1.004809e-07
912,8.128646e-08,8.647698e-08
913,9.383660e-07,6.759592e-08
914,2.908803e-07,1.234946e-06
915,5.736260e-07,1.967742e-07
916,6.057614e-07,2.159434e-07
917,2.221280e-06,5.993971e-07
918,4.293177e-06,1.377705e-06
919,4.857224e-07,1.021375e-07
920,1.465987e-07,6.424396e-07
921,2.310454e-06,6.047658e-07
922,3.458350e-06,3.073275e-07
923,6.652535e-07,6.411464e-08
924,6.198149e-07,1.898545e-05
925,2.101634e-06,1.225177e-05
926,1.601246e-06,9.541227e-06
927,1.079705e-06,3.608274e-08
928,4.318417e-07,2.748924e-07
929,1.186604e-06,1.733927e-06
930,1.568592e-07,2.184751e-07
931,4.116179e-07,3.632343e-07
932,3.317645e-07,5.725443e-07
933,3.308438e-07,3.117185e-07
934,1.078660e-06,7.447058e-08
935,2.192341e-06,8.338194e-07
936,5.891128e-07,2.070011e-07
937,2.744393e-07,3.439409e-07
938,8.879220e-07,2.142909e-06
939,1.975475e-06,4.279870e-06
940,3.403103e-07,1.178950e-07
941,9.733119e-08,4.276756e-08
942,3.950524e-06,1.572316e-06
943,1.017884e-06,1.931685e-07
944,8.757178e-08,9.701682e-08
945,7.943289e-08,8.852591e-08
946,7.952270e-08,2.129338e-07
947,3.317573e-06,3.972220e-07
948,1.128056e-06,4.882162e-07
949,3.979435e-07,1.081237e-06
950,1.959544e-06,1.255556e-06
951,1.661204e-06,2.149194e-07
952,2.288087e-06,2.001602e-07
953,2.050027e-07,3.602555e-07
954,6.507013e-06,1.529897e-05
955,1.084580e-06,3.981705e-07
956,5.901755e-08,9.280353e-08
957,1.715078e-07,2.782368e-07
958,1.261324e-06,7.272166e-07
959,7.125330e-07,5.156534e-07
960,2.352341e-06,7.324524e-07
961,9.062745e-06,5.509926e-06
962,4.519958e-06,7.243832e-06
963,5.201302e-07,1.845871e-07
964,4.314244e-06,3.046748e-07
965,1.066695e-06,3.785473e-07
966,5.378759e-07,7.483982e-08
967,1.587964e-06,1.058283e-06
968,4.946032e-07,8.497867e-07
969,7.372299e-08,9.822654e-08
970,3.525851e-07,7.605102e-07
971,1.363592e-07,1.244922e-07
972,9.878666e-07,1.329082e-06
973,2.270172e-06,2.258439e-06
974,1.011267e-06,2.117243e-07
975,1.239175e-06,1.373370e-07
976,4.554743e-07,3.557234e-07
977,1.507556e-06,9.765335e-08
978,2.358008e-06,2.088980e-08
979,2.222454e-06,3.831269e-07
980,1.281833e-07,3.045168e-07
981,7.766819e-07,8.821939e-07
982,4.124303e-07,1.740885e-07
983,1.333584e-06,1.149243e-06
984,5.951889e-07,1.620894e-07
985,9.289135e-08,2.516806e-07
986,6.331959e-07,3.231428e-07
987,5.414222e-07,5.521517e-07
988,1.114031e-07,1.651326e-06
989,5.352065e-07,7.215739e-08
990,1.592614e-06,1.826240e-07
991,5.477238e-07,1.880848e-07
992,1.011273e-07,9.122362e-07
993,5.522990e-07,1.649718e-07
994,3.490420e-07,2.351367e-07
995,1.056174e-06,4.547124e-07
996,1.594081e-06,1.442818e-09
997,7.159900e-07,8.551391e-08
998,3.689183e-07,3.313391e-07
999,1.412101e-06,1.515160e-06
